Date,Open,High,Low,Close,Adj Close,Volume
2011-11-08,57.458572,58.285713,57.365715,58.032856,55.330227,100109842
2011-11-09,56.714287,57.270000,56.318569,56.468571,53.838783,139670930
2011-11-10,56.730000,56.744286,54.592857,55.031429,52.468578,186245269
2011-11-11,55.250000,55.528572,54.322857,54.945713,52.386868,163446017
2011-11-14,54.910000,55.035713,54.028572,54.180000,51.656807,108265507
2011-11-15,54.400002,55.642857,54.207142,55.547142,52.960274,107744812
2011-11-16,55.634285,55.877144,54.902859,54.967140,52.407288,87302012
2011-11-17,54.831429,54.939999,53.642857,53.915714,51.404823,120030148
2011-11-18,54.127144,54.284286,53.554283,53.562859,51.068398,93018765
2011-11-21,52.889999,53.097141,52.272858,52.715714,50.260696,112050589
2011-11-22,53.055714,53.990002,52.991428,53.787144,51.282242,102324341
2011-11-23,53.528572,53.691429,52.411427,52.427143,49.985565,107160445
2011-11-25,52.599998,53.021427,51.902859,51.938572,49.519760,63689801
2011-11-28,53.209999,53.817142,52.904285,53.731426,51.229115,86660854
2011-11-29,53.691429,54.118572,52.885715,53.314285,50.831413,94007858
2011-11-30,54.431427,54.610855,54.042858,54.599998,52.057232,101516702
2011-12-01,54.635715,55.571426,54.392857,55.418571,52.837685,96794838
2011-12-02,55.714287,56.232841,55.511429,55.671429,53.078773,94818290
2011-12-05,56.182858,56.630001,55.769714,56.144283,53.529594,89342127
2011-12-06,56.077141,56.375713,55.625713,55.849998,53.249020,70951013
2011-12-07,55.671429,55.848572,55.251785,55.584286,52.995678,76249929
2011-12-08,55.925713,56.500000,55.747143,55.808571,53.209530,94089051
2011-12-09,56.099998,56.291428,55.861427,56.231426,53.612682,74285785
2011-12-12,55.951427,56.271427,55.635715,55.977142,53.370247,75266366
2011-12-13,56.142857,56.485714,55.299999,55.544285,52.957539,84784203
2011-12-14,55.242859,55.340000,53.954285,54.312859,51.783474,101788680
2011-12-15,54.761429,54.820000,54.044285,54.134285,51.613216,64112125
2011-12-16,54.425713,54.878571,54.224285,54.431427,51.896519,105394401
2011-12-19,54.638573,54.978573,54.354286,54.601429,52.058590,58881914
2011-12-20,55.357143,56.585712,55.322857,56.564285,53.930050,84350728
2011-12-21,56.645714,56.757141,56.001427,56.634998,53.997459,65736678
2011-12-22,56.714287,57.018570,56.585712,56.935715,54.284172,50589112
2011-12-23,57.098572,57.655712,57.070713,57.618572,54.935226,67401964
2011-12-27,57.594284,58.441429,57.574284,58.075714,55.371078,66308613
2011-12-28,58.128571,58.321426,57.334286,57.520000,54.841248,57214227
2011-12-29,57.607143,57.950001,57.215714,57.874287,55.179039,54039041
2011-12-30,57.644283,58.040001,57.641430,57.857143,55.162693,44943710
2012-01-03,58.500000,58.928570,58.428570,58.747143,56.011246,75564699
2012-01-04,58.599998,59.240002,58.468571,59.062859,56.312267,65061108
2012-01-05,59.278572,59.792858,58.952858,59.718571,56.937435,67816805
2012-01-06,59.967140,60.392857,59.888573,60.342857,57.532654,79596412
2012-01-09,60.788570,61.107143,60.192856,60.247143,57.441380,98505792
2012-01-10,60.857143,60.857143,60.214287,60.462856,57.647053,64581762
2012-01-11,60.341427,60.407143,59.901428,60.364285,57.553074,53798059
2012-01-12,60.344284,60.414284,59.821426,60.198570,57.395069,53180911
2012-01-13,59.932858,60.064285,59.808571,59.972858,57.179852,56539749
2012-01-17,60.599998,60.855713,60.422855,60.671429,57.845901,60724055
2012-01-18,60.998569,61.352856,60.900002,61.301430,58.446587,69197758
2012-01-19,61.432858,61.624142,60.930000,61.107143,58.261341,65434453
2012-01-20,61.070000,61.071426,59.964287,60.042858,57.246624,103492249
2012-01-23,60.424286,61.207142,60.328571,61.058430,58.214901,76515446
2012-01-24,60.714287,60.728584,59.935715,60.058571,57.261589,136909311
2012-01-25,64.894287,64.921425,63.389999,63.808571,60.836964,239565837
2012-01-26,64.064285,64.112854,63.305714,63.518570,60.560467,81057711
2012-01-27,63.477142,64.068573,63.395714,63.897141,60.921410,74971631
2012-01-30,63.689999,64.842857,63.627144,64.715714,61.701855,94832073
2012-01-31,65.120003,65.462860,64.724281,65.211426,62.174484,97977985
2012-02-01,65.498573,65.570000,65.078568,65.169998,62.134983,67510562
2012-02-02,65.144287,65.309998,64.854286,65.017143,61.989243,46698547
2012-02-03,65.328568,65.714287,65.080002,65.668571,62.610336,71717009
2012-02-06,65.482857,66.425713,65.457283,66.281425,63.194633,62420596
2012-02-07,66.494286,67.107140,66.368713,66.975716,63.856602,79055263
2012-02-08,67.237144,68.112854,67.099998,68.097145,64.925804,101969280
2012-02-09,68.707146,70.964287,68.651428,70.452858,67.171806,221053602
2012-02-10,70.167145,71.088570,69.792854,70.488571,67.205864,157824975
2012-02-13,71.391426,71.975716,71.012856,71.800003,68.456223,129301606
2012-02-14,72.099998,72.794289,71.714287,72.779999,69.390602,115483011
2012-02-15,73.495712,75.184288,70.984283,71.095711,67.784744,376528040
2012-02-16,70.187141,72.127144,69.518570,71.744286,68.403122,236137405
2012-02-17,71.900002,72.538574,71.471428,71.731430,68.390839,133947191
2012-02-21,72.451431,73.550003,72.017143,73.550003,70.124748,151396399
2012-02-22,73.294289,73.641426,72.724281,73.291428,69.878204,120823808
2012-02-23,73.582855,73.975655,72.785713,73.769997,70.334473,142006312
2012-02-24,74.251427,74.699997,74.091431,74.629997,71.154427,103819905
2012-02-27,74.472855,75.500000,73.754288,75.108574,71.610710,136895304
2012-02-28,75.425713,76.487144,75.121429,76.487144,72.925049,150096478
2012-02-29,77.364288,78.230003,76.528572,77.491425,73.882584,238000378
2012-03-01,78.309998,78.315712,76.967140,77.781425,74.159096,170813188
2012-03-02,77.779999,78.114288,77.502853,77.882858,74.255783,107927589
2012-03-05,77.955711,78.211426,75.142860,76.165710,72.618607,202280183
2012-03-06,74.807144,76.241425,73.745857,75.751427,72.223625,202559651
2012-03-07,76.680000,76.825714,74.757141,75.812859,72.282196,199629549
2012-03-08,76.408569,77.570000,76.017143,77.427139,73.821312,129110723
2012-03-09,77.771431,78.248573,77.587143,77.881432,74.254433,104724732
2012-03-12,78.428574,78.857140,78.142860,78.857140,75.184700,101820019
2012-03-13,79.648567,81.168571,79.392860,81.157143,77.377609,172712659
2012-03-14,82.587143,84.959999,82.199997,84.225716,80.303261,354709747
2012-03-15,85.714287,85.715714,82.650002,83.651428,79.755722,289917768
2012-03-16,83.507141,84.171425,82.571426,83.652855,79.757088,206371879
2012-03-19,85.508568,85.967140,84.150002,85.871429,81.872353,225308790
2012-03-20,85.617142,86.699997,83.142860,86.565712,82.534264,204167033
2012-03-21,86.134285,87.092857,85.915710,86.071426,82.063019,161010374
2012-03-22,85.437141,86.357140,85.075714,85.620003,81.632622,156032898
2012-03-23,85.784286,85.971428,84.914429,85.150002,81.184494,107621815
2012-03-26,85.712860,86.735718,85.037140,86.711426,82.673225,148934219
2012-03-27,86.632858,88.040001,86.580002,87.782860,83.694748,151782141
2012-03-28,88.378571,88.778572,87.187141,88.231430,84.122429,163864869
2012-03-29,87.500000,88.080002,86.747139,87.122856,83.065483,152059432
2012-03-30,86.985718,87.222855,85.419998,85.650002,81.661217,182759395
2012-04-02,85.989998,88.395714,85.768570,88.375717,84.260010,149586458
2012-04-03,89.614288,90.315712,88.930000,89.902855,85.716011,208638360
2012-04-04,89.244286,89.408569,88.142860,89.187141,85.033630,143245095
2012-04-05,89.584282,90.665710,89.057144,90.525711,86.309868,159994758
2012-04-09,89.455711,91.405716,89.328568,90.889999,86.657181,149384046
2012-04-10,91.428574,92.000000,89.428574,89.777145,85.596184,222422452
2012-04-11,90.857140,90.981430,89.048882,89.457146,85.291061,174152769
2012-04-12,89.318573,90.190002,88.642860,88.967140,84.823891,153582163
2012-04-13,89.157143,89.242859,86.215714,86.461426,82.434868,214911067
2012-04-16,87.142860,87.182854,82.607140,82.875717,79.016144,262696056
2012-04-17,82.708572,87.142860,81.701431,87.099998,83.043671,256371472
2012-04-18,87.697144,88.607140,86.101425,86.905716,82.858444,238632471
2012-04-19,85.737144,86.390282,83.502853,83.919998,80.011795,208678365
2012-04-20,84.545715,84.945717,81.488571,81.854286,78.042282,257743808
2012-04-23,81.542854,82.381432,79.517143,81.671425,77.867943,241629479
2012-04-24,80.415710,81.098572,79.285713,80.040001,76.312477,269099838
2012-04-25,87.998573,88.285713,86.571426,87.142860,83.084557,226427670
2012-04-26,87.785713,87.812859,86.018570,86.814285,82.771294,134016274
2012-04-27,86.428574,86.597145,85.785713,86.142860,82.131142,101692500
2012-04-30,85.419998,85.485718,83.285713,83.425713,79.540512,126535038
2012-05-01,83.557144,85.251427,83.032860,83.161430,79.288559,152749513
2012-05-02,82.925713,83.914268,82.694283,83.711426,79.812927,106906016
2012-05-03,84.389999,84.485718,82.900002,83.117142,79.246315,97637057
2012-05-04,82.434288,82.622856,80.738571,80.750000,76.989403,132497421
2012-05-07,80.214287,81.824287,80.175713,81.354286,77.565582,115073217
2012-05-08,81.419998,81.642860,79.818573,81.168571,77.388496,124312720
2012-05-09,80.529999,81.996826,80.121429,81.311424,77.524712,120175923
2012-05-10,82.169998,82.268570,81.205856,81.502853,77.707207,83317752
2012-05-11,80.739998,82.067139,80.621429,80.958572,77.188271,99886332
2012-05-14,80.384285,81.072861,79.657143,79.745712,76.031921,88156103
2012-05-15,80.204285,80.459999,78.821426,79.024284,75.344078,119076678
2012-05-16,79.150002,79.555717,77.291428,78.010712,74.377693,140223874
2012-05-17,77.901428,78.214287,75.731430,75.731430,72.204552,179304713
2012-05-18,76.269997,77.629997,74.597145,75.768570,72.239960,183072463
2012-05-21,76.394287,80.220001,76.292854,80.182854,76.448677,157772790
2012-05-22,81.414284,81.982857,78.940002,79.567139,75.861633,173696754
2012-05-23,79.618568,81.828568,79.032860,81.508568,77.712662,144532752
2012-05-24,82.285713,82.357140,80.175713,80.760002,76.998955,124049506
2012-05-25,80.658569,80.835716,79.781715,80.327141,76.586266,82116552
2012-05-29,81.557144,82.000000,80.758568,81.752853,77.945549,95126346
2012-05-30,81.314285,82.855713,80.937141,82.738571,78.885376,132355209
2012-05-31,83.000000,83.071426,81.637138,82.532860,78.689255,122977603
2012-06-01,81.285713,81.807144,80.074287,80.141426,76.409187,130245094
2012-06-04,80.214287,81.071426,78.357140,80.612854,76.858665,139247129
2012-06-05,80.139999,80.924286,79.761429,80.404282,76.659798,97053376
2012-06-06,81.127144,81.978569,80.785713,81.637138,77.835213,100362262
2012-06-07,82.470001,82.474281,81.500000,81.674286,77.870636,94993164
2012-06-08,81.588570,82.940575,81.285713,82.902855,79.042023,86872870
2012-06-11,83.948570,84.071426,81.518570,81.595711,77.795738,147815696
2012-06-12,82.101425,82.374283,80.957146,82.308571,78.475403,108894961
2012-06-13,82.071426,82.639999,81.482857,81.737144,77.930580,73443230
2012-06-14,81.605713,81.928574,81.037140,81.647141,77.844765,86460283
2012-06-15,81.571426,82.088570,81.364288,82.018570,78.198914,83813380
2012-06-18,81.565712,83.984283,81.481430,83.682854,79.785698,110102790
2012-06-19,83.345711,84.285713,83.300003,83.915710,80.007698,90350932
2012-06-20,84.001427,84.178574,82.971428,83.677284,79.780373,89789644
2012-06-21,83.677139,84.031425,82.491425,82.524284,78.681061,81626258
2012-06-22,82.705711,83.169998,82.202858,83.157143,79.284439,71186311
2012-06-25,82.471428,82.828568,81.481430,81.537857,77.740593,76088656
2012-06-26,81.618568,82.070000,81.047142,81.717857,77.912186,69187503
2012-06-27,82.142860,82.391426,81.702858,82.071426,78.249298,50764770
2012-06-28,81.692856,82.000000,80.801430,81.292854,77.506973,70760543
2012-06-29,82.571426,83.428574,82.035713,83.428574,79.543236,105360031
2012-07-02,83.532860,84.781425,83.371429,84.645714,80.703697,100022776
2012-07-03,85.000000,85.714287,84.857140,85.629997,81.642128,60428165
2012-07-05,85.748573,87.762856,85.664284,87.134285,83.076385,121095121
2012-07-06,86.750000,86.919998,85.940002,86.554283,82.523415,104757156
2012-07-09,86.480003,87.699997,86.301430,87.698570,83.614395,94850224
2012-07-10,88.285713,88.552856,86.472855,86.887138,82.840744,127989407
2012-07-11,86.589996,86.808571,85.317139,86.347145,82.325897,117329366
2012-07-12,85.761429,86.209999,84.668571,85.557144,81.572685,106997163
2012-07-13,86.141426,86.741425,85.714287,86.424286,82.399452,77904449
2012-07-16,86.457146,87.374283,86.431427,86.701431,82.663689,75326342
2012-07-17,87.271431,87.357140,86.164284,86.705711,82.667732,73453037
2012-07-18,86.680000,86.905716,86.222855,86.608574,82.575127,63174888
2012-07-19,87.325714,87.907143,86.571426,87.760002,83.672943,109214567
2012-07-20,87.708572,87.777145,86.242859,86.328568,82.308174,99367450
2012-07-23,85.000000,86.557144,83.958572,86.261429,82.244186,121993795
2012-07-24,86.785713,87.097145,85.501427,85.845711,81.847816,141283044
2012-07-25,82.127144,82.971428,81.428574,82.138573,78.313316,219314368
2012-07-26,82.831429,82.914284,81.480003,82.125717,78.301064,101702580
2012-07-27,82.174286,83.690002,81.655716,83.594284,79.701233,101013241
2012-07-30,84.428574,85.634285,83.974281,85.004288,81.045578,94784970
2012-07-31,86.148567,87.385712,86.102859,87.251427,83.188065,115581676
2012-08-01,87.975716,88.057144,86.142860,86.687141,82.650055,96124742
2012-08-02,86.142860,87.241425,85.750000,86.827141,82.783539,83062203
2012-08-03,87.714287,88.282860,87.365715,87.957146,83.860916,86228604
2012-08-06,88.158569,89.266853,87.894287,88.935715,84.793907,75580008
2012-08-07,88.928574,89.285713,88.291428,88.702003,84.571091,72627492
2012-08-08,88.435715,89.125717,88.157143,88.551430,84.427513,61176080
2012-08-09,88.264282,88.818573,88.257141,88.675713,84.636490,55452586
2012-08-10,88.387138,88.822861,88.385712,88.814285,84.768738,48765045
2012-08-13,89.040001,90.000000,89.035713,90.000000,85.900444,69707463
2012-08-14,90.285713,91.230003,90.029999,90.241425,86.130859,85041824
2012-08-15,90.185715,90.571426,89.678574,90.118568,86.013618,64377278
2012-08-16,90.161430,90.965714,90.071426,90.905716,86.764900,63694204
2012-08-17,91.428574,92.598572,91.258568,92.587143,88.369728,110689894
2012-08-20,92.858574,95.021431,92.842857,95.021431,90.693161,153345689
2012-08-21,95.834282,96.411430,92.904282,93.723145,89.453972,203176260
2012-08-22,93.502853,95.571426,92.587143,95.552856,91.200378,141330637
2012-08-23,95.161430,95.699997,94.449997,94.661430,90.349541,105029568
2012-08-24,94.252853,95.639999,93.650002,94.746002,90.430267,109334113
2012-08-27,97.141426,97.267143,96.220001,96.525711,92.128899,106728601
2012-08-28,96.400002,96.585716,95.810425,96.400002,92.008896,66844323
2012-08-29,96.464287,96.809998,96.085716,96.209427,91.827019,50701084
2012-08-30,95.805717,95.936287,94.693283,94.838287,90.518333,75672793
2012-08-31,95.324287,95.514282,93.892860,95.034286,90.705421,84579607
2012-09-04,95.112854,96.448570,94.928574,96.424286,92.032112,91972629
2012-09-05,96.485718,96.621429,95.657143,95.747139,91.385803,84090475
2012-09-06,96.190002,96.898567,95.828568,96.610001,92.209335,97845664
2012-09-07,96.864288,97.497139,96.538574,97.205711,92.777946,82416145
2012-09-10,97.207146,97.612854,94.585716,94.677139,90.364548,121998898
2012-09-11,95.038574,95.728569,93.785713,94.370003,90.071388,125984852
2012-09-12,95.264282,95.699997,93.714287,95.684288,91.325790,178054492
2012-09-13,96.765717,97.928574,96.395714,97.568573,93.124237,149589629
2012-09-14,98.567139,99.568573,98.269997,98.754288,94.255981,150118311
2012-09-17,99.904282,99.971428,99.230003,99.968712,95.415054,99507499
2012-09-18,99.985718,100.332855,99.488571,100.272858,95.705376,93375667
2012-09-19,100.064285,100.570000,99.938568,100.300003,95.731277,81715004
2012-09-20,99.881432,100.008568,99.088570,99.814285,95.267685,84141932
2012-09-21,100.365715,100.724281,99.908813,100.013573,95.457886,142897076
2012-09-24,98.129997,99.302856,97.571426,98.684288,94.189125,159936196
2012-09-25,98.285713,98.968575,96.142860,96.220001,91.837112,129690449
2012-09-26,95.518570,96.098572,94.457146,95.025711,90.697205,144175906
2012-09-27,94.898567,97.452858,94.335716,97.331429,92.897926,148522031
2012-09-28,96.964287,97.301430,95.250000,95.300713,90.959679,133777077
2012-10-01,95.928574,96.678574,93.785713,94.198570,89.907768,135895921
2012-10-02,94.594284,95.192856,92.949997,94.472855,90.169540,156997638
2012-10-03,95.019997,95.980003,94.661430,95.921425,91.552139,106069719
2012-10-04,95.892860,96.321426,95.078568,95.257141,90.918129,92688813
2012-10-05,95.000000,95.142860,93.040001,93.227142,88.980568,148501108
2012-10-08,92.428574,92.508568,90.872856,91.167145,87.014442,159494867
2012-10-09,91.234283,91.498573,89.078568,90.835716,86.698097,209648887
2012-10-10,91.394287,92.139999,91.000000,91.558571,87.388023,127588930
2012-10-11,92.392860,92.457146,89.728569,89.728569,85.641373,136520097
2012-10-12,89.988571,90.768570,89.328568,89.959145,85.861443,115003665
2012-10-15,90.328568,90.732857,89.121429,90.680000,86.549454,108124961
2012-10-16,90.804283,92.900002,90.142860,92.827499,88.599129,137442816
2012-10-17,92.755714,93.255714,92.000000,92.087654,87.892998,97327643
2012-10-18,91.428574,91.722855,90.000000,90.377144,86.260406,119155512
2012-10-19,90.207146,90.252853,87.088570,87.120003,83.151627,186021017
2012-10-22,87.488571,90.768570,87.251427,90.575714,86.449944,136682392
2012-10-23,90.164284,90.557144,87.385712,87.622200,83.630951,176786197
2012-10-24,88.777145,89.507141,87.234283,88.118568,84.104698,139631772
2012-10-25,88.571426,88.857140,86.507141,87.076859,83.110443,164081393
2012-10-26,87.061424,87.714287,84.428574,86.285713,82.355347,254605834
2012-10-31,84.927139,85.994286,83.957146,85.045715,81.171814,127500471
2012-11-01,85.464287,86.142860,84.881432,85.219986,81.338181,90361922
2012-11-02,85.155716,85.278572,82.107140,82.400002,78.646637,149843064
2012-11-05,83.327141,83.967140,82.514282,83.517303,79.713043,132321224
2012-11-06,84.321426,84.391426,82.870003,83.264214,79.471466,93729041
2012-11-07,81.992859,82.077141,79.392860,79.714554,76.170097,198412186
2012-11-08,80.092857,80.318573,76.470001,76.821426,73.405617,264036339
2012-11-09,77.144287,79.268570,76.245712,78.151428,74.676460,232476496
2012-11-12,79.197144,79.214287,76.949997,77.547142,74.099068,128950479
2012-11-13,77.012856,78.639999,76.622856,77.556854,74.108337,133302610
2012-11-14,77.928574,78.207146,76.597145,76.697144,73.286858,119291977
2012-11-15,76.790001,77.071426,74.660004,75.088570,71.749779,197477385
2012-11-16,75.017143,75.714287,72.250015,75.382568,72.030708,316722763
2012-11-19,77.231430,81.071426,77.125717,80.818573,77.225021,205792965
2012-11-20,81.651428,81.707146,79.225716,80.130486,76.567528,160687856
2012-11-21,80.607140,81.052856,79.514282,80.242859,76.674904,93306759
2012-11-23,81.055717,81.714287,80.371429,81.642860,78.012665,68206579
2012-11-26,82.271431,84.285713,81.958572,84.218575,80.473846,157644431
2012-11-27,84.228569,84.345711,82.871429,83.540001,79.825424,133328454
2012-11-28,82.462860,83.685715,81.751427,83.277145,79.574257,130264981
2012-11-29,84.324287,84.892860,83.607140,84.194283,80.450653,128674525
2012-11-30,83.827141,84.057144,83.239998,83.611427,79.893684,97824986
2012-12-03,84.807144,84.941429,83.642860,83.741425,80.017914,91069097
2012-12-04,83.114288,83.114288,81.732857,82.263626,78.605812,139482392
2012-12-05,81.272858,81.321426,76.967140,76.970329,73.547897,261159353
2012-12-06,75.562859,79.044289,74.089996,78.177788,74.701645,294301791
2012-12-07,79.057144,79.314285,75.714287,76.178574,72.791344,196941794
2012-12-10,75.000000,76.930000,74.511429,75.688698,72.323219,157620575
2012-12-11,77.099998,78.508568,76.767143,77.341141,73.902222,148085903
2012-12-12,78.265717,78.488571,76.610016,76.967140,73.544838,121783130
2012-12-13,75.878571,76.805702,75.114288,75.669998,72.305359,156314627
2012-12-14,73.535713,74.018860,72.225716,72.827713,69.589462,252394499
2012-12-17,72.702858,74.285713,71.604286,74.118568,70.822914,189736022
2012-12-18,75.038574,76.414284,74.321426,76.271431,72.880058,156417023
2012-12-19,75.910004,76.242859,75.071426,75.187141,71.843979,112340424
2012-12-20,75.735718,75.742859,74.125717,74.532883,71.218819,120421798
2012-12-21,73.241425,74.238571,72.891426,74.190002,70.891182,149129554
2012-12-24,74.307144,74.892860,74.101425,74.309715,71.005562,43936977
2012-12-26,74.094284,74.208572,73.017143,73.285645,70.027046,75609030
2012-12-27,73.362854,73.750000,72.094284,73.580002,70.308304,113779680
2012-12-28,72.889999,73.497139,72.588570,72.798454,69.561523,88569243
2012-12-31,72.870003,76.485718,72.714287,76.024696,72.644302,164872785
2013-01-02,79.142860,79.285713,77.375717,78.432854,74.945374,140124866
2013-01-03,78.278572,78.524284,77.285713,77.442268,73.998825,88240950
2013-01-04,76.735718,76.947128,75.118370,75.285713,71.938202,148581860
2013-01-07,74.578568,75.614288,73.599998,74.842857,71.515007,121038176
2013-01-08,75.552856,75.984283,74.464287,75.044289,71.707481,114676751
2013-01-09,74.672859,75.000771,73.712860,73.871429,70.586739,101899959
2013-01-10,75.500000,75.531425,73.645714,74.787140,71.461746,150285296
2013-01-11,74.448570,75.045715,74.145714,74.328568,71.023582,87688741
2013-01-14,71.857140,72.500000,71.215714,71.678574,68.491432,183544396
2013-01-15,71.148567,71.284286,69.054283,69.417145,66.330559,219192932
2013-01-16,70.672859,72.777145,70.357140,72.298569,69.083847,172700045
2013-01-17,72.918571,72.964287,71.718575,71.811424,68.618340,113412579
2013-01-18,71.192856,71.745712,70.914284,71.428574,68.252518,118287267
2013-01-22,72.078568,72.554283,70.947144,72.110001,68.903664,115386173
2013-01-23,72.687141,73.570000,72.110001,73.429283,70.164291,215375853
2013-01-24,65.714287,66.532860,64.321426,64.357140,61.495548,365212953
2013-01-25,64.544289,65.175713,62.142857,62.840000,60.045849,301993503
2013-01-28,62.514286,64.744286,62.265713,64.261429,61.404072,196378931
2013-01-29,65.481430,65.742859,64.588570,65.467140,62.556164,142768017
2013-01-30,65.305717,66.085716,64.928574,65.261429,62.359596,104288317
2013-01-31,65.257141,65.611427,64.997139,65.070000,62.176704,79833215
2013-02-01,65.618568,65.639999,64.050003,64.802856,61.921432,134867089
2013-02-04,64.794289,65.134285,63.142857,63.188000,60.378384,119278754
2013-02-05,63.471428,65.677139,63.174286,65.406288,62.498024,143336536
2013-02-06,65.207146,66.642860,64.654282,65.335716,62.430588,148426012
2013-02-07,66.178574,67.142860,64.874283,66.888573,64.007126,176145074
2013-02-08,67.707146,68.401428,66.892860,67.854286,64.931213,158288984
2013-02-11,68.071426,69.277145,67.607140,68.561424,65.607895,129358516
2013-02-12,68.501427,68.911430,66.820572,66.842857,63.963390,152262712
2013-02-13,66.748573,67.662857,66.174286,66.715714,63.841705,118801221
2013-02-14,66.360001,67.377144,66.288574,66.655716,63.784309,88876501
2013-02-15,67.010002,67.165710,65.702858,65.737144,62.905312,97981177
2013-02-19,65.871429,66.104286,64.835716,65.712860,62.882053,108944213
2013-02-20,65.357140,65.384285,64.114288,64.121429,61.359192,119074886
2013-02-21,63.657143,64.167145,63.259998,63.722858,60.977772,111795180
2013-02-22,64.178574,64.514282,63.799999,64.401428,61.627110,82663644
2013-02-25,64.828568,65.017143,63.224285,63.257141,60.532124,93144464
2013-02-26,63.428570,64.505714,62.522858,64.138573,61.375580,125374074
2013-02-27,64.138573,64.634285,62.950001,63.509998,60.774090,146836928
2013-02-28,63.428570,63.981426,63.057140,63.057140,60.340744,80628737
2013-03-01,62.571426,62.597130,61.425713,61.495712,58.846577,138111792
2013-03-04,61.099998,61.171413,59.857143,60.007141,57.422131,145684399
2013-03-05,60.167141,62.169998,60.107143,61.591999,58.938713,159607042
2013-03-06,62.110001,62.178570,60.632858,60.808857,58.189320,115062269
2013-03-07,60.637142,61.715714,60.151428,61.511715,58.861893,117117826
2013-03-08,61.428570,62.204285,61.230000,61.674286,59.017467,97898983
2013-03-11,61.385715,62.715714,60.734283,62.552856,59.858189,118558356
2013-03-12,62.258572,62.697144,61.081429,61.204285,58.567703,116477473
2013-03-13,61.204285,62.071426,60.765713,61.192856,58.556763,101454192
2013-03-14,61.840000,62.091427,61.492859,61.785713,59.124088,75968746
2013-03-15,62.554283,63.461430,62.464287,63.380001,60.649693,160989787
2013-03-18,63.064285,65.351425,63.028572,65.102859,62.298340,151549090
2013-03-19,65.642860,65.852859,64.071426,64.927139,62.130196,131693310
2013-03-20,65.357140,65.375717,64.227142,64.582855,61.800739,77165158
2013-03-21,64.317139,65.425713,64.300003,64.675713,61.889587,95813410
2013-03-22,64.942856,66.014282,64.730003,65.987144,63.144520,98776111
2013-03-25,66.400002,67.135712,65.968575,66.225716,63.372807,125283438
2013-03-26,66.489998,66.548553,65.790001,65.876572,63.038708,73573423
2013-03-27,65.257141,65.257141,64.390015,64.582855,61.800739,82852294
2013-03-28,64.285713,64.545570,63.088570,63.237141,60.512989,110745586
2013-04-01,63.142857,63.385429,61.105713,61.272858,58.633316,97432489
2013-04-02,61.042858,62.591427,60.914284,61.398857,58.753906,132443234
2013-04-03,61.665714,62.468571,61.472858,61.712856,59.054359,90803727
2013-04-04,61.935715,62.142857,60.750000,61.102856,58.470654,89664638
2013-04-05,60.661427,60.707142,59.954285,60.457142,57.852753,95923478
2013-04-08,60.684284,61.071426,60.355713,60.887142,58.264233,75264742
2013-04-09,60.911427,61.214287,60.392857,60.997143,58.369484,76688115
2013-04-10,61.209999,62.437141,60.858570,62.241428,59.560169,93981748
2013-04-11,61.928570,62.570000,61.599998,62.047142,59.374252,82154093
2013-04-12,62.021427,62.021427,61.298573,61.400002,58.754990,59681279
2013-04-15,60.978573,61.127144,59.935715,59.978573,57.394787,79379706
2013-04-16,60.215714,60.944286,60.081429,60.891430,58.268333,76442758
2013-04-17,60.037144,60.085712,56.872856,57.542858,55.064003,236263461
2013-04-18,57.857143,57.970001,55.677429,56.007141,53.594448,166574163
2013-04-19,55.427143,57.085712,55.014286,55.790001,53.386665,152318201
2013-04-22,56.142857,57.457142,55.896427,56.952858,54.499424,107479442
2013-04-23,57.714287,58.340141,56.972858,58.018570,55.519218,166058949
2013-04-24,56.228573,59.321426,56.071426,57.923141,55.427906,242458391
2013-04-25,58.792858,59.134285,58.142857,58.340000,55.826805,96209155
2013-04-26,58.544285,59.824142,58.321426,59.600716,57.033211,190975106
2013-04-29,60.078571,61.945286,60.000000,61.445713,58.798725,160081110
2013-04-30,62.158569,63.607143,61.724285,63.254284,60.529385,172884362
2013-05-01,63.500000,63.561428,62.055714,62.755714,60.052307,126788697
2013-05-02,63.142857,64.084282,62.947144,63.645714,60.903961,105506184
2013-05-03,64.472855,64.747139,64.164284,64.282860,61.513653,90381788
2013-05-06,65.142860,66.028572,64.901428,65.815712,62.980476,124160162
2013-05-07,66.462860,66.535713,64.814285,65.522568,62.699974,120938076
2013-05-08,65.617142,66.481430,65.115715,66.262856,63.408379,118149038
2013-05-09,65.698570,66.142860,65.082855,65.252853,62.544685,99687476
2013-05-10,65.428574,65.672859,64.354286,64.709999,62.024364,83712482
2013-05-13,64.504288,65.414284,64.500000,64.962860,62.266724,79277310
2013-05-14,64.842857,65.028572,63.164284,63.408569,60.776939,111778940
2013-05-15,62.735714,63.000000,60.337143,61.264286,58.721668,185403085
2013-05-16,60.404285,62.549999,59.842857,62.082569,59.505974,150866478
2013-05-17,62.714287,62.869999,61.572857,61.894283,59.325500,107019829
2013-05-20,61.680000,63.685715,61.442856,63.275715,60.649605,112893984
2013-05-21,62.557140,63.639999,62.028572,62.808571,60.201851,114074240
2013-05-22,63.398571,64.049988,62.602856,63.050571,60.433804,110814858
2013-05-23,62.287144,63.737141,62.255714,63.162857,60.541431,88345236
2013-05-24,62.935715,63.665714,62.908569,63.592857,60.953583,69106639
2013-05-28,64.285713,64.444283,62.978573,63.062714,60.445435,96536188
